GAP인증번호,인증기관,개인_단체 구분명,유효기간 시작일,유효기간 종료일,품목,주소,등록 농가수,등록 필지수,재배면적,생산계획량,지정일자
1015415,주식회사 글로벌농식품인증원,개인,2020-08-24,2022-08-23,사과,경상북도 김천시,1,6,3600,10.83,2020-08-24
1015414,충북대학교 산학협력단,개인,2020-08-22,2022-08-21,대추,충청북도 진천군,1,5,2988,0.9,2020-08-22
1015413,제주대학교 산학협력단,개인,2020-08-21,2022-08-20,감귤,제주특별자치도 서귀포시,1,1,660,3.5,2020-08-21
1015412,주식회사 푸름인증원,개인,2020-08-21,2022-08-20,도라지,경상북도 영주시,1,4,12459,10,2020-08-21
1015411,친환경농업연구원 주식회사,개인,2020-08-21,2022-08-20,생강,충청남도 태안군,1,2,1629,2,2020-08-21
1015410,(주)농산물품질인증평가원,개인,2020-08-21,2022-08-20,포도,경상북도 김천시,1,1,2364,4,2020-08-21
1015409,(주)농산물품질인증평가원,개인,2020-08-21,2022-08-20,포도,경상북도 김천시,1,1,1306,2.5,2020-08-21
1015408,(주)농산물품질인증평가원,개인,2020-08-21,2022-08-20,포도,대구광역시 수성구,1,3,5743,10,2020-08-21
1015407,(주)농산물품질인증평가원,개인,2020-08-21,2022-08-20,포도,경상북도 경산시,1,12,13407,19,2020-08-21
1015406,(주)한국농산업연구소,개인,2020-08-21,2022-08-20,방울토마토,전라남도 강진군,1,1,2000,22,2020-08-21
1015405,(재)금산인삼약초산업진흥원,단체,2020-08-21,2023-08-20,작약,충청남도 금산군,2,4,5940,2.54,2020-08-21
1015404,(재)금산인삼약초산업진흥원,단체,2020-08-21,2023-08-20,인삼,충청남도 금산군,2,9,16420,9.33,2020-08-21
1015403,(주)우리농인증원,개인,2020-08-20,2022-08-19,오미자,경상남도 거창군,1,6,5609,12.6,2020-08-20
1015402,경상국립대학교 산학협력단,개인,2020-08-20,2022-08-19,단감,경상남도 진주시,1,9,20479,21.6,2020-08-20
1015401,(주)온누리지에이피,단체,2020-08-20,2022-08-19,포도,경상북도 김천시,3,6,11047,23,2020-08-20
1015400,주식회사 농식품인증관리원,단체,2020-08-20,2022-08-19,사과,경기도 가평군,3,8,19149,30.5,2020-08-20
1015399,주식회사 농식품인증관리원,단체,2020-08-20,2022-08-19,사과,경기도 가평군,8,24,67294,100.9,2020-08-20
1015398,경상국립대학교 산학협력단,법인,2020-08-20,2022-08-19,딸기,경상남도 산청군,20,50,118830,418,2020-08-20
1015396,친환경농업연구원 주식회사,개인,2020-08-31,2022-08-30,사과,충청남도 예산군,1,3,19752,50,2020-08-31
1015395,주식회사 경기농업인증센터,개인,2020-08-19,2022-08-18,포도,경기도 안성시,1,6,7293,13.75,2020-08-19
1015394,주식회사 경기농업인증센터,개인,2020-08-19,2022-08-18,포도,경기도 안성시,1,3,4215,7.96,2020-08-19
1015393,㈜비씨에스코리아,개인,2020-08-20,2022-08-19,호두,충청남도 천안시 서북구,1,6,16259,3,2020-08-20
1015392,㈜비씨에스코리아,법인,2020-08-20,2022-08-19,콩나물,충청남도 천안시 동남구,1,1,240,780,2020-08-20
1015391,경상국립대학교 산학협력단,개인,2020-08-20,2022-08-19,도라지,경상남도 진주시,1,2,2530,0.02,2020-08-20
1015390,농업회사법인 주식회사 농품,개인,2020-08-19,2022-08-18,고구마,전라북도 익산시,1,39,29270,108.42,2020-08-19
1015389,주식회사 농식품인증관리원,단체,2020-08-19,2022-08-18,자두,강원도 정선군,9,15,39792,60.62,2020-08-19
1015388,농업법인플럼코트맘(주),개인,2020-08-19,2022-08-18,새싹삼,전라남도 함평군,1,1,363,1,2020-08-19
1015387,농업법인플럼코트맘(주),개인,2020-08-19,2022-08-18,한라봉,전라남도 나주시,1,4,6722,26.96,2020-08-19
1015386,농업법인플럼코트맘(주),개인,2020-08-19,2022-08-18,한라봉,전라남도 나주시,1,4,4624,17.1,2020-08-19
1015385,농업법인플럼코트맘(주),개인,2020-08-19,2022-08-18,배,전라남도 나주시,1,9,8510,18.83,2020-08-19
1015384,농업법인플럼코트맘(주),개인,2020-08-19,2022-08-18,배,전라남도 함평군,1,8,11650,21.91,2020-08-19
1015383,주식회사 경기농업인증센터,개인,2020-08-19,2022-08-18,애호박,충청북도 청주시 흥덕구,1,14,21702,551,2020-08-19
1015382,주식회사 경기농업인증센터,개인,2020-08-19,2022-08-18,애호박,충청북도 청주시 흥덕구,1,14,24322,640,2020-08-19
1015381,(주)농산물품질인증평가원,개인,2020-08-19,2022-08-18,표고버섯,경상북도 영양군,1,1,398,20,2020-08-19
1015380,(주)농산물품질인증평가원,개인,2020-08-19,2022-08-18,사과,경상북도 영양군,1,3,11127,6,2020-08-19
1015379,(주)농산물품질인증평가원,개인,2020-08-19,2022-08-18,방울토마토,대구광역시 북구,1,1,1643,0.4,2020-08-19
1015378,(주)농산물품질인증평가원,개인,2020-08-19,2022-08-18,포도,경상북도 경주시,1,2,2247,2.5,2020-08-19
1015377,(주)농산물품질인증평가원,개인,2020-08-19,2022-08-18,포도,경상북도 경산시,1,2,4364,7,2020-08-19
1015376,(주)우리농인증원,단체,2020-08-18,2022-08-17,사과,경상남도 거창군,20,97,173756,347.3,2020-08-18
1015375,주식회사 성농,개인,2020-08-18,2022-08-17,영지버섯,전라북도 완주군,1,2,3310,3.5,2020-08-18
1015374,(사)한솔농림수산식품인증센터,개인,2020-08-19,2022-08-18,만감,제주특별자치도 서귀포시,1,7,19240,59.6,2020-08-19
1015373,(사)한솔농림수산식품인증센터,개인,2020-08-19,2022-08-18,한라봉,제주특별자치도 서귀포시,1,2,5980,11,2020-08-19
1015372,(사)한솔농림수산식품인증센터,개인,2020-08-18,2022-08-17,감귤,제주특별자치도 서귀포시,1,4,18417,95,2020-08-18
1015371,농협경제지주(주)식품R&D연구소,단체,2020-08-18,2022-08-17,포도,충청북도 옥천군,15,25,57113,96.08505,2020-08-18
1015370,(사)한솔농림수산식품인증센터,개인,2020-08-19,2022-08-18,감귤,제주특별자치도 서귀포시,1,2,3736,7,2020-08-19
1015369,(사)한솔농림수산식품인증센터,개인,2020-08-19,2022-08-18,감귤,제주특별자치도 서귀포시,1,6,13852,15,2020-08-19
1015368,(사)한솔농림수산식품인증센터,개인,2020-08-19,2022-08-18,감귤,제주특별자치도 서귀포시,1,7,19147,87,2020-08-19
1015367,주식회사 금강인증센터,개인,2020-08-17,2022-08-16,표고버섯,충청남도 청양군,1,1,387,1,2020-08-17
1015366,주식회사 금강인증센터,개인,2020-08-17,2022-08-16,루비에스,충청남도 계룡시,1,1,1181,1,2020-08-17
1015365,주식회사 유기식품평가원,개인,2020-08-14,2022-08-13,단감,전라남도 구례군,1,1,4177,8.2,2020-08-14
1015364,주식회사 유기식품평가원,개인,2020-08-14,2022-08-13,단감,전라남도 구례군,1,16,11385,20.97,2020-08-14
1015363,주식회사 유기식품평가원,개인,2020-08-14,2022-08-13,단감,전라남도 구례군,1,20,20169,39.5,2020-08-14
1015362,주식회사 유기식품평가원,개인,2020-08-14,2022-08-13,단감,전라남도 구례군,1,10,7984,15.64,2020-08-14
1015361,주식회사 유기식품평가원,개인,2020-08-14,2022-08-13,단감,전라남도 구례군,1,15,40092,76.6,2020-08-14
1015359,주식회사 유기식품평가원,개인,2020-08-14,2022-08-13,단감,전라남도 구례군,1,3,1510,2.9,2020-08-14
1015358,주식회사 유기식품평가원,개인,2020-08-14,2022-08-13,단감,전라남도 구례군,1,2,3196,6.3,2020-08-14
1015357,주식회사 유기식품평가원,개인,2020-08-14,2022-08-13,단감,전라남도 구례군,1,1,3670,7.2,2020-08-14
1015356,주식회사 유기식품평가원,개인,2020-08-14,2022-08-13,단감,전라남도 구례군,1,15,21154,38.49,2020-08-14
1015355,주식회사 유기식품평가원,개인,2020-08-14,2022-08-13,단감,전라남도 구례군,1,28,44699,82.94,2020-08-14
1015354,주식회사 유기식품평가원,개인,2020-08-14,2022-08-13,포도,전라남도 영암군,1,1,1670,3,2020-08-14
1015353,주식회사 유기식품평가원,개인,2020-08-14,2022-08-13,포도,전라남도 영암군,1,2,2967,5.33,2020-08-14
1015352,주식회사 유기식품평가원,개인,2020-08-14,2022-08-13,포도,전라남도 영암군,1,2,1800,3.24,2020-08-14
1015351,주식회사 유기식품평가원,개인,2020-08-14,2022-08-13,포도,전라남도 영암군,1,3,3300,5.92,2020-08-14
1015350,주식회사 유기식품평가원,개인,2020-08-14,2022-08-13,포도,전라남도 영암군,1,2,940,1.68,2020-08-14
1015349,주식회사 유기식품평가원,개인,2020-08-14,2022-08-13,포도,전라남도 영암군,1,4,5660,10.15,2020-08-14
1015348,농업회사법인(주)대한농업회,개인,2020-08-14,2022-08-13,표고버섯,충청남도 청양군,1,1,2939,2,2020-08-14
1015347,농업법인플럼코트맘(주),개인,2020-08-16,2022-08-15,건고추,전라남도 보성군,1,2,6930,2.93,2020-08-16
1015346,농업법인플럼코트맘(주),단체,2020-08-16,2022-08-15,대파,전라남도 신안군,6,140,455650,3310.97,2020-08-16
1015345,농업법인플럼코트맘(주),개인,2020-08-16,2022-08-15,단감,전라남도 영암군,1,15,42694,113.47,2020-08-16
1015344,농업법인플럼코트맘(주),단체,2020-08-16,2022-08-15,배,전라남도 나주시,2,6,26695,58.7,2020-08-16
1015343,농업법인플럼코트맘(주),개인,2020-08-16,2022-08-15,배,전라남도 나주시,1,3,2293,6.21,2020-08-16
1015342,주식회사 예농,개인,2020-08-14,2022-08-13,꽃송이버섯,경상남도 김해시,1,1,165,2,2020-08-14
1015341,(재)충북테크노파크 한방천연물센터,단체,2020-08-17,2023-08-16,황기,충청북도 제천시,3,7,21599,18,2020-08-17
1015340,(재)충북테크노파크 한방천연물센터,개인,2020-08-17,2022-08-16,사과,충청북도 제천시,1,2,5918,24,2020-08-17
1015339,강원대학교 산학협력단,개인,2020-08-14,2023-08-13,인삼,강원도 횡성군,1,12,39308,6,2020-08-14
1015338,주식회사 경기농업인증센터,단체,2020-08-14,2022-08-13,사과,충청남도 예산군,23,140,399981,1199.98,2020-08-14
1015337,주식회사 농식품인증관리원,개인,2020-08-14,2022-08-13,포도,충청북도 영동군,1,6,5886,10.5,2020-08-14
1015336,주식회사 농식품인증관리원,개인,2020-08-14,2022-08-13,포도,충청북도 영동군,1,1,2654,4.7,2020-08-14
1015335,주식회사 농식품인증관리원,개인,2020-08-14,2022-08-13,포도,충청북도 영동군,1,3,9594,16.9,2020-08-14
1015334,(사)한솔농림수산식품인증센터,개인,2020-08-13,2022-08-12,참다래(키위),제주특별자치도 제주시,1,1,6942,25,2020-08-13
1015333,충북대학교 산학협력단,개인,2020-08-13,2022-08-12,포도,충청북도 영동군,1,1,2521,5,2020-08-13
1015332,충북대학교 산학협력단,개인,2020-08-13,2022-08-12,포도,충청북도 영동군,1,6,5182,16.5,2020-08-13
1015331,충북대학교 산학협력단,개인,2020-08-13,2022-08-12,포도,충청북도 영동군,1,2,4666,8,2020-08-13
1015330,충북대학교 산학협력단,개인,2020-08-13,2022-08-12,포도,충청북도 영동군,1,2,3930,15.5,2020-08-13
1015329,충북대학교 산학협력단,개인,2020-08-13,2022-08-12,포도,충청북도 영동군,1,3,4015,2,2020-08-13
1015328,충북대학교 산학협력단,개인,2020-08-13,2022-08-12,포도,충청북도 영동군,1,6,13963,20.5,2020-08-13
1015327,충북대학교 산학협력단,개인,2020-08-13,2022-08-12,포도,충청북도 영동군,1,15,8910,23,2020-08-13
1015326,(주)우리농인증원,단체,2020-08-13,2022-08-12,지황,경상남도 거창군,14,113,164814,41.2,2020-08-13
1015325,농업법인플럼코트맘(주),개인,2020-08-13,2022-08-12,배,전라남도 나주시,1,1,1218,2.76,2020-08-13
1015324,농업법인플럼코트맘(주),개인,2020-08-13,2022-08-12,배,전라남도 나주시,1,4,10493,23.08,2020-08-13
1015323,농업법인플럼코트맘(주),개인,2020-08-13,2022-08-12,배,전라남도 나주시,1,1,6066,13.95,2020-08-13
1015322,농업법인플럼코트맘(주),개인,2020-08-13,2022-08-12,배,전라남도 나주시,1,7,35893.3,81.09,2020-08-13
1015321,㈔한국생약협회,개인,2020-08-12,2022-08-11,지황,경상북도 영주시,1,1,992,1,2020-08-12
1015319,㈔한국생약협회,개인,2020-08-12,2022-08-11,지황,경상북도 영주시,1,1,2645,2.6,2020-08-12
1015292,㈔한국생약협회,개인,2020-08-12,2022-08-11,지황,경상북도 영주시,1,1,2976,3,2020-08-12
1015291,㈔한국생약협회,개인,2020-08-12,2022-08-11,지황,경상북도 안동시,1,1,1260,1.3,2020-08-12
1015278,㈔한국생약협회,개인,2020-08-12,2023-08-11,백출,경상북도 영주시,1,1,2277,0.3,2020-08-12
1015272,주식회사 이앤컴퍼니,개인,2020-08-12,2022-08-11,복숭아,강원도 강릉시,1,4,23997,34,2020-08-12
1015271,주식회사 푸름인증원,단체,2020-08-12,2022-08-11,포도,경상북도 영덕군,4,22,49464,98.8,2020-08-12
1015270,주식회사 금강인증센터,개인,2020-08-11,2022-08-10,포도,충청남도 논산시,12,40,92333,189.48,2020-08-11
1015269,(주)농산물품질인증평가원,개인,2020-08-11,2022-08-10,사과,경상북도 안동시,1,5,12436,0,2020-08-11
1015268,(주)농산물품질인증평가원,개인,2020-08-11,2022-08-10,포도,경상북도 김천시,1,4,4966,11.65,2020-08-11
1015267,(주)농산물품질인증평가원,개인,2020-08-11,2022-08-10,사과,경상북도 예천군,1,7,8271,30.6,2020-08-11
1015266,(주)호남유기인증연구소,법인,2020-08-11,2022-08-10,배(신고),전라남도 나주시,1,4,10590,128.4,2020-08-11
1015265,(주)에버그린농우회,개인,2020-08-11,2022-08-10,포도,경상북도 김천시,1,1,2994,5.4,2020-08-11
1015264,주식회사 푸름인증원,개인,2020-08-10,2022-08-09,도라지,경상북도 영천시,1,25,43167.5,64.7,2020-08-10
1015263,(주)우리농인증원,개인,2020-08-10,2022-08-09,토마토,경상남도 합천군,1,14,10778,64.5,2020-08-10
1015262,(주)에이앤에프글로벌인증원,단체,2020-08-10,2022-08-09,배,세종특별자치시 ,18,83,154981,465.4,2020-08-10
1015261,(주)에이앤에프글로벌인증원,단체,2020-08-10,2022-08-09,자두,경상북도 안동시,9,30,69443,87.8,2020-08-10
1015260,(주)에이앤에프글로벌인증원,단체,2020-08-10,2022-08-09,떫은감,경상북도 청도군,10,49,42854,76.8,2020-08-10
1015259,주식회사 글로벌농식품인증원,개인,2020-08-10,2022-08-09,포도,경상북도 영천시,1,4,2114,0.15,2020-08-10
1015258,경상국립대학교 산학협력단,개인,2020-08-10,2022-08-09,딸기,경상남도 산청군,1,1,3900,8,2020-08-10
1015257,주식회사 금강인증센터,개인,2020-08-10,2022-08-09,메론,충청남도 청양군,1,13,27300,17,2020-08-10
1015256,농업회사법인 주식회사 농품,개인,2020-08-10,2023-08-09,인삼,경기도 여주시,1,11,55940,54.75,2020-08-10
1015255,농업회사법인 주식회사 농품,개인,2020-08-10,2022-08-09,고구마,전라북도 익산시,1,30,71488,108.82,2020-08-10
1015254,농업회사법인 주식회사 농품,개인,2020-08-10,2022-08-09,상추,전라북도 익산시,1,7,15895,44,2020-08-10
1015253,농업회사법인 주식회사 농품,개인,2020-08-10,2022-08-09,메론,전라북도 부안군,1,2,3500,6.6,2020-08-10
1015252,농업회사법인 주식회사 농품,개인,2020-08-10,2022-08-09,대파,전라북도 익산시,1,7,3960,20.87,2020-08-10
1015251,농업회사법인 주식회사 농품,개인,2020-08-10,2022-08-09,옥수수,전라북도 익산시,1,11,6450,59.54,2020-08-10
1015250,농업회사법인(주)대한농업회,개인,2020-08-09,2022-08-08,메론,충청남도 논산시,1,3,7489,8.5,2020-08-09
1015249,농업회사법인 주식회사 농품,법인,2020-08-07,2022-08-06,고추,전라북도 임실군,514,1118,1107826.7,3988.08,2020-08-07
1015248,주식회사 푸름인증원,단체,2020-07-27,2022-07-26,복숭아,경상북도 의성군,108,260,481254.1,963,2020-07-27
1015247,지리산인증(주),개인,2020-08-07,2022-08-06,사과,전라북도 임실군,1,9,18596,33.6,2020-08-07
1015246,주식회사 푸름인증원,개인,2020-08-07,2022-08-06,포도,충청남도 부여군,1,3,10998,22,2020-08-07
1015245,(주)온누리지에이피,개인,2020-08-07,2022-08-06,사과,경상북도 영천시,1,1,7604,5,2020-08-07
1015244,(주)온누리지에이피,단체,2020-08-07,2022-08-06,포도,경상북도 영천시,13,23,37310,160,2020-08-07
1015242,경상국립대학교 산학협력단,법인,2020-08-06,2022-08-05,잎새버섯,경상남도 진주시,1,12,3477,157.5,2020-08-06
1015241,농업법인플럼코트맘(주),개인,2020-08-07,2022-08-06,배,전라남도 나주시,1,3,11377,25.7,2020-08-07
1015240,농업법인플럼코트맘(주),개인,2020-08-07,2022-08-06,배,전라남도 나주시,1,1,10372,33,2020-08-07
1015239,(주)우리농인증원,개인,2020-08-06,2022-08-05,사과,경상남도 거창군,1,35,54128,108.1,2020-08-06
1015238,친환경농업연구원 주식회사,단체,2020-08-06,2022-08-05,건고추,충청남도 청양군,80,323,403298.8,1653.43,2020-08-06
1015237,친환경농업연구원 주식회사,법인,2020-08-06,2022-08-05,완숙토마토,충청남도 태안군,1,1,7589.5,270,2020-08-06
1015236,주식회사 농식품인증관리원,개인,2020-08-06,2022-08-05,사과,경기도 가평군,1,1,8892,14.5,2020-08-06
1015235,친환경농업연구원 주식회사,개인,2020-08-06,2022-08-05,건고추,충청남도 보령시,1,9,1730,3.75,2020-08-06
1015234,친환경농업연구원 주식회사,개인,2020-08-06,2022-08-05,감,충청남도 보령시,1,2,2077,5,2020-08-06
1015233,주식회사 금강인증센터,개인,2020-08-05,2022-08-04,생표고,충청남도 서천군,1,9,7040,16.6,2020-08-05
